generation,best_fitness,avg_fitness
0,9.575032047889891,11.084504041977578
1,9.575032047889891,11.174252583831043
2,9.326217046012786,10.27174403133546
3,9.326217046012786,10.874039546839903
4,9.326217046012786,11.56537724786795
