generation,best_fitness,avg_fitness
0,7.253793568717454,10.965856058568821
1,7.253793568717454,11.512993708838078
2,7.253793568717454,11.282343224577023
3,7.253793568717454,11.261306137918243
4,7.253793568717454,10.548853553921687
